ID,y
7123,103.54366
7124,94.62823
7127,106.79452
7131,104.9877
7132,92.868965
7133,97.43504
7134,109.37822
7135,91.40384
7136,110.05284
7137,95.09088
7141,95.76344
7144,105.99746
7147,106.00024
7148,97.610596
7150,97.44174
7151,92.74719
7152,105.25154
7154,95.0789
7156,95.59035
7157,105.96197
7159,117.75045
7161,101.25752
7163,97.14982
7164,100.14614
7167,78.26888
7169,101.731186
7170,94.17088
7173,95.83048
7174,107.49287
7177,109.648796
7178,103.72511
7179,97.1713
7180,80.2203
7181,109.98352
7182,92.59867
7184,96.32505
7185,112.616066
7186,92.52392
7187,116.71536
7188,93.24497
7189,108.170074
7191,103.54412
7193,107.87336
7197,97.8126
7199,96.77677
7200,110.4374
7201,91.40384
7204,94.0856
7207,111.893486
7209,110.74306
7210,93.92167
7211,99.290726
7213,95.55612
7214,112.387764
7216,111.72736
7217,93.78828
7220,108.34693
7224,108.55019
7225,93.202805
7226,111.72736
7227,94.813644
7234,112.616066
7236,82.53736
7239,110.440445
7240,91.94308
7242,114.53221
7244,104.617195
7245,90.61613
7247,98.297676
7248,93.93886
7249,117.45286
7250,112.27483
7251,102.309616
7252,109.486206
7253,78.365005
7256,92.95099
7260,96.56402
7261,112.20801
7264,100.06449
7269,111.32285
7270,91.57369
7273,105.31357
7279,93.08482
7281,111.30899
7284,94.91001
7285,112.053345
7286,117.734
7287,93.22223
7289,96.27139
7292,90.77331
7293,111.56689
7296,99.698006
7297,111.35816
7298,94.37246
7299,112.83849
7301,104.39223
7304,107.30557
7306,108.58298
7308,96.27139
7309,97.00308
7312,91.18292
7313,78.365005
7314,97.46542
7316,93.714165
7319,110.895836
7321,111.54076
7323,98.861855
7324,103.86305
7325,94.478935
7328,95.48642
7330,76.95559
7334,95.27359
7337,112.34265
7338,103.62721
7339,95.10226
7341,92.805214
7342,112.32673
7344,103.769745
7345,102.92932
7347,107.75021
7349,111.30899
7350,94.55706
7353,102.345085
7355,111.075264
7356,94.48992
7357,115.29313
7358,102.93693
7360,95.181305
7363,99.91233
7364,94.56575
7366,105.05969
7368,92.782104
7369,108.32179
7370,96.38849
7373,94.18594
7374,101.158615
7375,97.28768
7377,93.751854
7379,97.72685
7380,119.173546
7382,100.16038
7383,92.02444
7385,108.46211
7386,102.91134
7391,95.407936
7394,95.09117
7396,112.27483
7397,94.47925
7399,99.11529
7400,105.41523
7403,78.73827
7405,111.01798
7408,106.32532
7414,108.53336
7416,97.73164
7417,94.72612
7419,94.10477
7420,104.87107
7421,96.49416
7422,95.09875
7423,96.58976
7425,77.3785
7430,101.508156
7432,95.844154
7433,101.91097
7434,104.68725
7436,109.11491
7437,93.44913
7438,108.20265
7440,101.22178
7441,92.70088
7442,109.87591
7445,94.42973
7446,96.781624
7448,110.56336
7450,96.66076
7451,93.55168
7454,103.5396
7455,103.04463
7457,106.34541
7459,96.40794
7462,94.24384
7464,93.55168
7465,102.60997
7466,95.70136
7467,106.39465
7469,103.26314
7472,96.571526
7473,107.94568
7479,95.27359
7480,107.89902
7484,103.705475
7491,93.131615
7494,99.073166
7495,97.59899
7501,98.39852
7503,92.55208
7504,106.862724
7505,96.672
7508,111.08254
7509,91.28865
7510,78.365005
7511,111.73905
7515,98.21084
7516,101.90732
7517,95.798256
7518,103.27318
7519,93.674194
7521,96.83912
7522,106.52556
7524,99.325745
7526,105.66428
7527,94.28775
7528,102.87991
7529,92.57949
7534,106.643234
7537,107.310135
7538,96.981995
7540,105.93642
7541,111.06048
7545,114.08262
7551,112.078285
7553,94.88353
7554,101.9651
7555,95.951385
7561,111.508125
7562,94.85495
7564,98.07373
7565,100.81831
7566,93.44299
7567,107.3254
7569,101.09324
7570,95.237816
7571,116.04928
7572,102.81306
7574,99.94675
7578,109.378876
7579,93.73509
7586,93.52919
7587,87.86726
7590,92.40552
7593,107.94568
7594,103.03734
7595,93.44299
7600,96.57614
7601,79.83499
7602,93.52362
7603,111.96003
7604,97.03936
7606,99.82856
7608,112.910355
7613,78.8273
7615,108.95428
7616,109.11491
7617,112.80565
7618,94.28775
7619,106.91473
7622,107.49312
7623,104.25527
7624,97.461876
7625,99.72651
7626,94.33564
7627,103.12904
7628,77.600174
7631,103.951195
7632,106.862625
7633,94.102646
7634,106.59099
7635,93.379364
7636,112.21572
7637,112.21572
7639,92.62668
7640,77.44188
7644,110.4374
7645,94.191055
7648,104.868645
7649,96.562996
7650,109.1445
7652,102.60997
7653,92.4794
7655,95.4057
7659,109.8354
7662,96.66841
7664,100.78109
7666,97.03765
7668,101.69934
7669,107.075935
7670,97.491035
7672,101.77263
7673,109.70576
7678,96.35359
7679,78.43185
7680,102.176285
7683,93.90417
7685,117.734
7688,93.59067
7690,108.6831
7692,92.87121
7693,91.49216
7695,112.34265
7696,98.64248
7698,96.244995
7699,109.44932
7702,92.1112
7703,112.01662
7704,96.562996
7707,111.73905
7713,78.63942
7715,103.828964
7717,109.67274
7718,100.52189
7719,104.25003
7721,106.418
7722,102.42847
7725,99.55643
7727,100.87911
7730,80.115524
7733,92.063126
7735,102.60663
7740,112.01662
7741,110.16655
7742,92.16062
7744,98.37137
7747,95.24416
7750,77.3785
7752,107.51312
7754,106.7744
7756,105.23987
7757,97.28019
7758,101.902374
7760,102.176285
7761,92.76489
7763,105.967316
7765,93.15383
7767,112.21572
7768,92.31284
7771,93.39852
7773,98.44568
7774,97.88125
7776,97.71237
7779,91.9626
7783,93.502235
7786,97.90156
7787,101.797035
7789,94.59363
7791,92.6782
7793,102.967636
7794,99.45672
7795,93.23293
7799,78.8273
7800,101.472046
7802,102.68192
7805,99.23572
7807,100.53466
7808,95.14613
7811,109.36106
7817,109.06125
7818,106.862625
7819,92.26866
7822,92.89875
7823,112.13991
7825,110.46894
7828,96.364975
7832,96.769585
7833,80.3175
7834,103.246216
7835,96.14415
7837,97.034294
7840,98.04801
7842,95.94321
7843,115.625435
7844,92.18354
7846,92.76489
7850,97.20692
7853,109.88931
7855,112.88781
7858,95.74583
7863,112.19225
7865,110.18028
7866,100.55082
7868,95.29085
7869,109.482086
7871,78.26888
7872,103.05071
7874,100.59813
7877,109.47887
7878,94.35223
7879,104.556244
7881,95.9358
7883,93.14791
7885,97.34074
7886,94.88353
7889,95.184975
7890,105.93105
7891,95.493416
7893,97.363716
7894,102.879166
7896,109.1445
7898,105.9861
7901,95.17411
7902,107.75021
7904,105.04908
7905,96.27248
7906,102.978584
7909,94.57088
7910,105.72948
7913,96.84978
7918,110.18028
7919,91.13496
7923,93.50607
7925,92.37541
7927,92.44423
7930,98.170494
7932,99.19431
7933,95.25517
7935,95.52703
7939,105.84585
7942,100.34704
7943,103.52801
7945,99.1489
7946,92.782104
7948,100.415306
7949,107.159424
7950,93.34277
7951,112.21572
7955,104.17402
7959,95.22228
7960,112.01662
7961,96.50951
7962,104.30367
7964,98.31006
7965,96.480225
7966,110.4374
7967,103.96303
7968,101.162636
7971,109.91832
7974,91.13496
7976,103.17702
7978,109.25731
7982,112.01662
7983,95.32058
7984,103.74858
7986,93.46888
7989,107.159424
7991,107.75021
7992,106.481636
7993,103.37998
7994,110.32962
7995,96.769585
7997,95.08637
7998,103.74858
7999,109.06125
8002,91.16935
8007,98.76549
8009,101.10613
8011,94.59709
8013,101.89375
8015,105.57721
8017,111.33899
8019,117.64631
8023,95.37607
8024,112.32673
8026,109.67214
8027,94.48688
8029,96.714226
8030,103.0582
8031,95.01631
8033,102.777336
8035,98.780685
8036,112.306274
8039,107.939644
8042,89.86308
8044,92.580795
8046,78.506454
8048,112.91809
8049,96.27248
8050,106.07513
8053,96.88445
8054,99.47497
8059,96.06493
8061,94.09035
8062,110.03454
8064,104.5363
8066,104.891785
8067,97.20784
8068,95.57186
8070,97.98407
8071,111.56689
8072,96.82534
8076,95.80727
8080,92.5626
8081,109.731804
8084,103.08092
8087,102.8469
8089,91.49903
8090,118.92958
8091,103.362144
8094,115.075714
8100,92.523094
8101,93.09454
8110,96.19793
8111,107.75021
8112,95.04936
8115,104.37313
8116,100.48374
8118,104.5363
8121,118.58455
8125,111.1333
8127,105.61906
8128,97.89163
8129,107.84567
8131,99.51047
8138,97.1398
8139,104.58607
8140,94.61472
8141,98.44568
8142,115.26991
8143,108.58535
8145,109.67214
8146,91.67856
8148,109.8278
8153,111.1668
8154,91.695465
8155,107.36098
8161,96.492355
8162,107.884605
8163,91.28865
8166,111.03756
8168,110.97726
8170,97.938034
8172,107.87336
8173,91.9276
8176,105.57431
8179,99.534805
8181,93.558044
8182,117.63975
8184,112.210045
8190,102.15289
8191,94.95112
8194,103.10885
8196,109.27347
8198,106.158356
8199,110.66888
8201,111.017654
8202,95.19591
8207,95.63495
8208,108.911835
8211,113.687004
8214,110.54799
8217,97.475426
8218,99.58639
8222,95.24718
8229,107.326294
8231,95.75547
8233,95.397606
8236,92.802826
8238,107.6309
8240,101.70484
8243,98.47133
8246,99.33516
8250,95.34666
8254,104.83307
8256,76.930534
8257,100.0023
8258,98.04325
8260,95.36253
8261,104.4175
8263,113.24339
8264,96.33246
8267,105.00345
8268,93.596985
8271,97.201904
8272,108.911835
8275,95.75098
8276,94.783745
8277,107.60195
8278,116.93648
8279,93.983696
8280,109.232
8281,100.58436
8282,99.10653
8287,111.92196
8288,92.49491
8289,112.074905
8294,100.71491
8296,99.6636
8299,104.59027
8302,103.44871
8308,109.986664
8314,106.99607
8315,103.14885
8316,106.85066
8317,99.14175
8319,106.77029
8320,94.498375
8321,117.64371
8323,93.519646
8325,96.53605
8326,111.069954
8328,109.62972
8330,103.71491
8331,94.953545
8332,107.530495
8334,94.195885
8338,92.381454
8339,94.21755
8341,99.09649
8345,110.67849
8346,96.53238
8347,108.07063
8349,95.58523
8351,98.181366
8352,108.768456
8353,109.62972
8355,108.18602
8358,110.597984
8359,98.39168
8360,96.07728
8361,106.89783
8363,98.761024
8364,96.160706
8365,97.210175
8366,108.82024
8370,103.97249
8372,97.94534
8376,98.828674
8377,107.030594
8379,108.626526
8380,94.202774
8381,108.6869
8386,91.947174
8388,104.16949
8389,94.92926
8391,106.289894
8394,104.83307
8396,107.900826
8398,101.674065
8400,110.89488
8401,94.74289
8404,99.09649
8407,96.59214
8408,115.19315
8409,109.62972
8410,109.43893
8411,100.518845
8413,99.05426
8414,106.85307
8416,96.82613
